date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
"19 Jul 2017",socrates-sculpture-park-queens,"Liberation Day",2003,"This short film is about three residents of a retirement home. Former orchestra conductor Kirchhoff illegally keeps a little dog...",http://www.rooftopfilms.com/event/liberation-day/,,"7:00 p.m.",12,http://ia.media-imdb.com/images/M/MV5BMTU2OTA3MTMwMV5BMl5BanBnXkFtZTcwOTk2MzYyMQ@@._V1_SX300.jpg,
"21 Jul 2017",metrotech-commons-brooklyn,"(Sundance Short Films)",,,http://www.rooftopfilms.com/event/sundance-short-films/,,"8:00 p.m.",,,
"22 Jul 2017",new-design-school-manhattan,Menashe,2017,"Within Brooklyn's ultra-orthodox Jewish community, a widower battles for custody of his son. A tender drama performed entirely in Yiddish, the film intimately explores the nature of faith and the price of parenthood.",http://www.rooftopfilms.com/event/menashe/,15,"7:30 p.m.",UNRATED,https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYTc1MGEtNzhhOS00YWJmLWJlOWUtZWJlZjA5Yzk4NDA0XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,/img/posters/2017/menashe-2017.jpg
"25 Jul 2017",the-william-vale-brooklyn,"The Incredible Jessica James",2017,"An aspiring playwright in New York strikes up a friendship with a guy while on the rebound from a break-up.",http://www.rooftopfilms.com/event/the-incredible-jessica-james/,15,"7:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1NDM0ODY2MDdeQTJeQWpwZ15BbWU4MDc2NTgxOTAy._V1_SX300.jpg,/img/posters/2017/the-incredible-jessica-james-2017.jpg
"27 Jul 2017",industry-city-brooklyn,"Animation Block Party",2006,"A diverse compilation of short animations from NYC's popular festival, Animation Block Party. Various genres and narratives...",http://www.rooftopfilms.com/event/animation-block-party-2/,15,"8:00 p.m.",N/A,,
"28 Jul 2017",industry-city-brooklyn,Dayveon,2017,"In the wake of his older brother's death, 13-year-old Dayveon spends the sweltering summer days roaming his rural Arkansas town. When he falls in with a local gang, he becomes drawn to the camaraderie and violence of their world.",http://www.rooftopfilms.com/event/dayveon/,15,"8:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDg4NjcwM15BMl5BanBnXkFtZTgwMzk5NzE5MDI@._V1_SX300.jpg,/img/posters/2017/dayveon-2017.jpg
"2 Aug 2017",socrates-sculpture-park-queens,"The Challenge",2003,"It's an action adventure/adventure comedy. They play estranged twins with very opposite personalities. Lizzie is very focused and driven, while Shane is more relaxed, but concerned about ...",http://www.rooftopfilms.com/event/the-challenge/,,"7:00 p.m.",G,https://images-na.ssl-images-amazon.com/images/M/MV5BNjY2NDkxNTYyNV5BMl5BanBnXkFtZTcwNzE1NTQyMQ@@._V1_SX300.jpg,/img/posters/2017/the-challenge-2003.jpg
"4 Aug 2017",the-old-american-can-factory-brooklyn,"California Dreams",2016,,http://www.rooftopfilms.com/event/california-dreams/,,"8:00 p.m.",N/A,,
"8 Aug 2017",jcc-manhattan-manhattan,"Monkey Business: The Adventures of Curious George's Creators",2017,"A documentary film exploring the extraordinary lives of Hans and Margret Rey, the authors of the beloved Curious George children's books.",http://www.rooftopfilms.com/event/monkey-business/,15,"8:00 p.m.",,https://images-na.ssl-images-amazon.com/images/M/MV5BODg5OGIyOGQtOGM2OC00NTZmLWExZWUtMTJjODNkMjY0YjU1XkEyXkFqcGdeQXVyMTU3ODkzMzQ@._V1_UY268_CR38,/img/posters/2017/monkey-business-the-adventures-of-curious-george-s-creators-2017.jpg
"19 Aug 2017",industry-city-brooklyn,"('Rooftop Shots' Short Films)",,,http://www.rooftopfilms.com/event/rooftop-shots/,15,"8:00 p.m.",,,
"5 Jul 2017",summerscreen,"Mean Girls",2004,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",https://www.facebook.com/events/749466605222777,,"Doors open 6:00 p.m., music at 7:00 p.m., films at sundown",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MDQ4MjI1OV5BMl5BanBnXkFtZTcwNzcwODAzMw@@._V1_SX300.jpg,/img/posters/2017/mean-girls-2004.jpg
"12 Jul 2017",summerscreen,"Office Space",1999,"Three company workers who hate their jobs decide to rebel against their greedy boss.",https://www.facebook.com/events/1420208051335060,,"Doors open 6:00 p.m., music at 7:00 p.m., films at sundown",R,https://images-na.ssl-images-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_SX300.jpg,/img/posters/2017/office-space-1999.jpg
"19 Jul 2017",summerscreen,"Donnie Darko",2001,"A troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes, after he narrowly escapes a bizarre accident.",https://www.facebook.com/events/1297166863733953,,"Doors open 6:00 p.m., music at 7:00 p.m., films at sundown",R,https://images-na.ssl-images-amazon.com/images/M/MV5BZWQyN2ZkODktMTBkNS00OTBjLWJhOGYtNGU4YWVkNTY0ZDZkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,/img/posters/2017/donnie-darko-2001.jpg
"26 Jul 2017",summerscreen,Selena,1997,"The true story of Selena Quintanilla-Perez, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart topping albums on the Latin music charts.",https://www.facebook.com/events/1883848831854247/,,"Doors open 6:00 p.m., music at 7:00 p.m., films at sundown",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZGE0Y2RlNmQtZDY0Ni00Njk5LWFiZWUtMzc5N2VlZTBhOGE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/selena-1997.jpg
"2 Aug 2017",summerscreen,"I Know What You Did Last Summer",1997,"After a nasty accident, four friends begin to drift apart. One year later Julie James gets a anonymous message and then a slicker wearing, hook wielding killer begins to rip apart her life.",https://www.facebook.com/events/591127471087497,,"Doors open 6:00 p.m., music at 7:00 p.m., films at sundown",R,https://images-na.ssl-images-amazon.com/images/M/MV5BZDI4ODJlNGUtNjFiMy00ODgzLWIzYjgtMzgyZTljZDQ2NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/i-know-what-you-did-last-summer-1997.jpg
"9 Aug 2017",summerscreen,"(Audience Choice)",,,https://fans.vote/v/ACogJKeYOhc,,"Doors open 6:00 p.m., music at 7:00 p.m., films at sundown",,,
"23 May 2017",yotel-manhattan,Lion,2016,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family.",http://rooftopcinemaclub.com/new-york/,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_SX300.jpg,/img/posters/2017/lion-2016.jpg
"23 May 2017",yotel-manhattan,"Top Gun",1986,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",http://rooftopcinemaclub.com/new-york/,33,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/top-gun-1986.jpg
"24 May 2017",yotel-manhattan,Split,2016,"Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.",http://rooftopcinemaclub.com/new-york/,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg,/img/posters/2017/split-2016.jpg
"24 May 2017",officeops-brooklyn,"Erin Brockovich",2000,"An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-refinery29-erin-brockovich-2000-tickets-34301584964,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA1NWRkNTktNDMxNS00NjE4LWEzMDAtNzA3YzlhYzRhNDA4L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/erin-brockovich-2000.jpg
"25 May 2017",officeops-brooklyn,"Pretty Woman",1990,"A man in a legal but hurtful business needs an escort for some social events, and hires a beautiful prostitute he meets... only to fall in love.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-refinery29-pretty-woman-1990-tickets-34423641037,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_SX300.jpg,/img/posters/2017/pretty-woman-1990.jpg
"25 May 2017",yotel-manhattan,"20th Century Women",2016,"The story of a teenage boy, his mother, and two other women who help raise him among the love and freedom of Southern California of 1979.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-refinery29-20th-century-women-2016-tickets-34301518766,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNDE4NzQwM15BMl5BanBnXkFtZTgwNzQ5Nzg0MDI@._V1_SX300.jpg,/img/posters/2017/20th-century-women-2016.jpg
"26 May 2017",officeops-brooklyn,Juno,2007,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-refinery29-juno-2007-tickets-34423660094,17,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMjgyMTcyNF5BMl5BanBnXkFtZTcwMDg1MTU1MQ@@._V1_SX300.jpg,/img/posters/2017/juno-2007.jpg
"26 May 2017",yotel-manhattan,Wild,2014,"A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-refinery29-wild-2014-tickets-34423282966,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNzI2MDc1Ml5BMl5BanBnXkFtZTgwOTU5NTYxMjE@._V1_SX300.jpg,/img/posters/2017/wild-2014.jpg
"28 May 2017",yotel-manhattan,"Virgin Suicides",1999,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents in suburban Detroit in the mid-1970s.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-refinery29-virgin-suicides-1999-tickets-34423420377,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BNTMyMjI3MmItODIzNS00OWNiLWE5NTQtYmNhNGNlOTYyYWExXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,/img/posters/2017/virgin-suicides-1999.jpg
"29 May 2017",yotel-manhattan,"Sweet Smell of Success",1957,"Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-sweet-smell-of-success-1957-tickets-33313177611,33,,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNzQ3MjE2Nl5BMl5BanBnXkFtZTcwNjU2NzI5NA@@._V1_SX300.jpg,/img/posters/2017/sweet-smell-of-success-1957.jpg
"29 May 2017",officeops-brooklyn,"A Few Good Men",1992,"Neo military lawyer Kaffee defends Marines accused of murder; they contend they were acting under orders.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-a-few-good-men-1992-tickets-33342217470,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,/img/posters/2017/a-few-good-men-1992.jpg
"30 May 2017",yotel-manhattan,"Pulp Fiction",1994,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",http://rooftopcinemaclub.com/new-york/,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTA5OTAzMl5BMl5BanBnXkFtZTgwNjA5MDc3NjE@._V1_SX300.jpg,/img/posters/2017/pulp-fiction-1994.jpg
"30 May 2017",officeops-brooklyn,"Do The Right Thing",1989,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-do-the-right-thing-1986-tickets-33342278653,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BODA2MjU1NTI1MV5BMl5BanBnXkFtZTgwOTU4ODIwMjE@._V1_SX300.jpg,/img/posters/2017/do-the-right-thing-1989.jpg
"31 May 2017",yotel-manhattan,"Breakfast at Tiffany’s",1961,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.",http://rooftopcinemaclub.com/new-york/,33,,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzg3NTI2NzU2NF5BMl5BanBnXkFtZTcwMjQxMTQ5OQ@@._V1_SX300.jpg,/img/posters/2017/breakfast-at-tiffany-s-1961.jpg
"31 May 2017",officeops-brooklyn,"Reservoir Dogs",1992,"After a simple jewelry heist goes terribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-reservoir-dogs-1992-tickets-33342580556,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/reservoir-dogs-1992.jpg
"1 Jun 2017",officeops-brooklyn,"Mean Streets",1973,"A small-time hood aspires to work his way up the ranks of a local mob.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-mean-streets-1973-tickets-33344142227,19,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMWNmNGY3ZGMtYWQ3OC00Zjg4LWFiN2EtZjM2MDI1YzRiNjg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/mean-streets-1973.jpg
"1 Jun 2017",yotel-manhattan,Vertigo,1958,"A San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-vertigo-1958-tickets-33276460790,33,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,/img/posters/2017/vertigo-1958.jpg
"2 Jun 2017",officeops-brooklyn,Moana,2016,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the Demigod to set things right.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-moana-2016-tickets-33344670808,19,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_SX300.jpg,/img/posters/2017/moana-2016.jpg
"2 Jun 2017",yotel-manhattan,"Rogue One",2016,"The Rebel Alliance makes a risky move to steal the plans for the Death Star, setting up the epic saga to follow.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-rogue-one-a-star-wars-story-2016-tickets-34142755902,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMzMxODIzOV5BMl5BanBnXkFtZTgwNzg3OTAzMDI@._V1_SX300.jpg,/img/posters/2017/rogue-one-2016.jpg
"3 Jun 2017",yotel-manhattan,Logan,2017,"In the near future, a weary Logan cares for an ailing Professor X somewhere on the Mexican border. However, Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-logan-2017-tickets-34142801037,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwODQwNTg4OV5BMl5BanBnXkFtZTgwMTk4MTAzMjI@._V1_SX300.jpg,/img/posters/2017/logan-2017.jpg
"4 Jun 2017",yotel-manhattan,"Hidden Figures",2016,"The story of a team of African-American women mathematicians who served a vital role in NASA during the early years of the US space program.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-hidden-figures-2016-tickets-34142822100,33,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxOTkxODUyN15BMl5BanBnXkFtZTgwNTU3NTM3OTE@._V1_SX300.jpg,/img/posters/2017/hidden-figures-2016.jpg
"5 Jun 2017",officeops-brooklyn,"Rogue One",2016,"The Rebel Alliance makes a risky move to steal the plans for the Death Star, setting up the epic saga to follow.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-rogue-one-a-star-wars-story-2016-tickets-33344702904,17,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMzMxODIzOV5BMl5BanBnXkFtZTgwNzg3OTAzMDI@._V1_SX300.jpg,/img/posters/2017/rogue-one-2016.jpg
"5 Jun 2017",yotel-manhattan,Lion,2016,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-lion-2016-tickets-34142855199,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_SX300.jpg,/img/posters/2017/lion-2016.jpg
"6 Jun 2017",officeops-brooklyn,"Manchester by the Sea",2016,"A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-manchester-by-the-sea-2016-tickets-33344755060,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMjk0NDg4Ml5BMl5BanBnXkFtZTgwODcyNjA5OTE@._V1_SX300.jpg,/img/posters/2017/manchester-by-the-sea-2016.jpg
"6 Jun 2017",yotel-manhattan,"American Psycho",2000,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-american-psycho-2000-tickets-34142921397,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMTYwMTI0N15BMl5BanBnXkFtZTgwNTU2NTYxMTE@._V1_SX300.jpg,/img/posters/2017/american-psycho-2000.jpg
"7 Jun 2017",officeops-brooklyn,"The Big Lebowski",1998,"""The Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-the-big-lebowski-1998-tickets-33344870405,19,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BZTFjMjBiYzItNzU5YS00MjdiLWJkOTktNDQ3MTE3ZjY2YTY5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/the-big-lebowski-1998.jpg
"8 Jun 2017",officeops-brooklyn,"La La Land",2016,"A jazz pianist falls for an aspiring actress in Los Angeles.",http://rooftopcinemaclub.com/new-york/,17,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SX300.jpg,/img/posters/2017/la-la-land-2016.jpg
"8 Jun 2017",yotel-manhattan,"La La Land",2016,"A jazz pianist falls for an aspiring actress in Los Angeles.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-la-la-land-2016-tickets-34142954496,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SX300.jpg,/img/posters/2017/la-la-land-2016.jpg
"9 Jun 2017",officeops-brooklyn,"Hidden Figures",2016,"The story of a team of African-American women mathematicians who served a vital role in NASA during the early years of the US space program.",http://rooftopcinemaclub.com/new-york/,17,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxOTkxODUyN15BMl5BanBnXkFtZTgwNTU3NTM3OTE@._V1_SX300.jpg,/img/posters/2017/hidden-figures-2016.jpg
"10 Jun 2017",yotel-manhattan,"Get Out",2017,"A young African-American man visits his Caucasian girlfriend's mysterious family estate.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-get-out-2017-tickets-34142989601,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BNTE2Nzg1NjkzNV5BMl5BanBnXkFtZTgwOTgyODMyMTI@._V1_SX300.jpg,/img/posters/2017/get-out-2017.jpg
"11 Jun 2017",yotel-manhattan,"Back to the Future",1985,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-back-to-the-future-1985-tickets-34143019691,33,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/back-to-the-future-1985.jpg
"12 Jun 2017",officeops-brooklyn,"Full Metal Jacket",1987,"A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-full-metal-jacket-1987-tickets-33345029882,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2ZThkOGItZGY5YS00MDYwLTkyOTAtNDRmZWIwMGRhYTc0L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,/img/posters/2017/full-metal-jacket-1987.jpg
"12 Jun 2017",yotel-manhattan,"Blue Valentine",2010,"The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-blue-valentine-2010-tickets-34143074856,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MTQ2MzA1Ml5BMl5BanBnXkFtZTcwODE3NTgwNA@@._V1_SX300.jpg,/img/posters/2017/blue-valentine-2010.jpg
"13 Jun 2017",officeops-brooklyn,"The Lost Boys",1987,"After moving to a new town, two brothers discover that the area is a haven for vampires.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-the-lost-boys-1987-tickets-33345304704,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMWEzNmUxZTMtZjY0My00OGNmLWIyNDctODM2YzZjM2YwZWEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/the-lost-boys-1987.jpg
"13 Jun 2017",yotel-manhattan,Drive,2011,"A mysterious Hollywood stuntman and mechanic moonlights as a getaway driver and finds himself in trouble when he helps out his neighbor.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-drive-2011-tickets-34143153090,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BZjY5ZjQyMjMtMmEwOC00Nzc2LTllYTItMmU2MzJjNTg1NjY0XkEyXkFqcGdeQXVyNjQ1MTMzMDQ@._V1_SX300.jpg,/img/posters/2017/drive-2011.jpg
"14 Jun 2017",officeops-brooklyn,"Dirty Dancing",1987,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.",http://rooftopcinemaclub.com/new-york/,17,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_SX300.jpg,/img/posters/2017/dirty-dancing-1987.jpg
"14 Jun 2017",yotel-manhattan,"Crazy, Stupid, Love.",2011,"A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-crazy-stupid-love-2011-tickets-34143204243,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MjkwMTM0NF5BMl5BanBnXkFtZTcwMzc4NDg2NQ@@._V1_SX300.jpg,/img/posters/2017/crazy-stupid-love-2011.jpg
"15 Jun 2017",officeops-brooklyn,Predator,1987,"A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-predator-1987-tickets-33345407010,19,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,/img/posters/2017/predator-1987.jpg
"15 Jun 2017",yotel-manhattan,"La La Land",2016,"A jazz pianist falls for an aspiring actress in Los Angeles.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-la-la-land-2016-tickets-34143275456,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SX300.jpg,/img/posters/2017/la-la-land-2016.jpg
"16 Jun 2017",officeops-brooklyn,RoboCop,1987,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-robocop-1987-tickets-33345466187,19,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/robocop-1987.jpg
"17 Jun 2017",yotel-manhattan,Goodfellas,1990,"The story of Henry Hill and his life through the teen years into the years of mafia, covering his relationship with wife Karen Hill and his Mob partners Jimmy Conway and Tommy DeVitto in the Italian-American crime syndicate.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-goodfellas-1990-tickets-34144636527,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BNThjMzczMjctZmIwOC00NTQ4LWJhZWItZDdhNTk5ZTdiMWFlXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,/img/posters/2017/goodfellas-1990.jpg
"18 Jun 2017",yotel-manhattan,"Royal Tenenbaums",2001,"An estranged family of former child prodigies reunites when their father announces he is terminally ill.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-royal-tenenbaums-2001-tickets-34144664611,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BYzc3ODYwNDUtNmJmMC00OWJjLWIzYzctNTJjMzY0Mzc4ZDI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/royal-tenenbaums-2001.jpg
"19 Jun 2017",officeops-brooklyn,"Raiders of the Lost Ark",1981,"Archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before the Nazis.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-raiders-of-the-lost-ark-1981-tickets-33345794168,17,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_SX300.jpg,/img/posters/2017/raiders-of-the-lost-ark-1981.jpg
